Order ID,Customer Name,Category,Sub Category,Cities,Order Date,Region,Sales,Discount,Profit,States,Postal Code
OD10480,Aiden,Oil & Masala,Edible Oil & Ghee,Boston,01/06/2020,South,1325.94,0.23,1084.37,Missouri,MO
OD10481,Bob,Food Grains,Cereals,Dallas,02/25/2020,South,2400.29,0.14,966.61,Idaho,ID
OD10482,Ulysses,"Eggs, Meat & Fish",Mutton,Philadelphia,09/24/2019,West,936.54,0.18,368.43,Minnesota,MN
OD10483,Gina,"Eggs, Meat & Fish",Fish,Seattle,06/18/2019,South,990.31,0.28,878.35,Vermont,VT
OD10484,Ivy,Fruits & Veggies,Fresh Vegetables,Denver,11/19/2019,South,1115.22,0.25,169.97,Louisiana,LA
OD10485,Megan,Food Grains,Cereals,Indianapolis,12/29/2019,West,1455.85,0.1,256.05,Virginia,VA
OD10486,Gina,Oil & Masala,Masalas,Memphis,02/13/2020,Northeast,1899.45,0.13,1065.19,Wyoming,WY
OD10487,Eva,Bakery,Cakes,San Diego,12/07/2020,South,808.83,0.26,127.79,Georgia,GA
OD10488,Olivia,Snacks,Cookies,Houston,03/22/2020,South,751.31,0.12,922.44,Nevada,NV
OD10489,Xander,Food Grains,Cereals,Fort Worth,06/16/2020,Northeast,1854.31,0.34,663.49,Oregon,OR
OD10490,Eleanor,Beverages,Soft Drinks,Charlotte,09/11/2019,Northeast,2186.61,0.11,359.81,Arkansas,AR
OD10491,Penelope,Fruits & Veggies,Organic Vegetables,Dallas,03/17/2019,West,1367.93,0.17,776.86,West Virginia,WV
OD10492,Riley,"Eggs, Meat & Fish",Eggs,Washington,11/05/2020,South,1708.86,0.13,542.52,Kentucky,KY
OD10493,Ivy,Bakery,Cakes,Washington,10/25/2019,South,914.39,0.1,148.94,Illinois,IL
OD10494,Hannah,Food Grains,Cereals,Los Angeles,03/04/2019,Midwest,617.42,0.13,1087.82,Pennsylvania,PA
OD10495,Jade,Fruits & Veggies,Fresh Vegetables,San Jose,12/01/2020,Midwest,572.12,0.26,786.48,Connecticut,CT
OD10496,Jack,"Eggs, Meat & Fish",Eggs,San Diego,03/24/2020,South,1952.82,0.25,1104.79,Tennessee,TN
OD10497,Leo,Beverages,Soft Drinks,San Diego,11/17/2020,Northeast,966.88,0.33,474.82,Michigan,MI
OD10498,Zane,Oil & Masala,Edible Oil & Ghee,Columbus,10/24/2020,South,1000.81,0.19,305.26,Maryland,MD
OD10499,Yara,Food Grains,Flour,San Antonio,03/24/2019,West,2004.31,0.3,662.23,Iowa,IA
OD10500,Kylie,Beverages,Soft Drinks,Denver,01/08/2020,South,1109.32,0.16,500.87,New Jersey,NJ
OD10501,Jake,Fruits & Veggies,Fresh Vegetables,Philadelphia,08/05/2020,Midwest,2277.7,0.27,449.71,New Hampshire,NH
OD10502,Penelope,Fruits & Veggies,Organic Vegetables,Austin,08/13/2019,Midwest,585.02,0.34,938.42,Rhode Island,RI
OD10503,Sophia,Fruits & Veggies,Fresh Vegetables,San Antonio,06/01/2020,South,1351.32,0.21,1061.09,Maine,ME
OD10504,Liam,"Eggs, Meat & Fish",Eggs,Houston,09/28/2020,West,1944.43,0.29,921.8,North Carolina,NC
OD10505,Bryan,Beverages,Health Drinks,San Jose,01/10/2019,South,914.8,0.1,260.24,Oklahoma,OK
OD10506,Charlie,"Eggs, Meat & Fish",Chicken,Seattle,11/07/2020,Midwest,1344.48,0.26,1039.18,Washington,WA
OD10507,Olivia,Food Grains,Flour,New York,08/10/2020,South,1891.37,0.31,838.17,South Carolina,SC
OD10508,Elijah,Fruits & Veggies,Fresh Fruits,Houston,07/29/2020,West,1750.83,0.12,642.05,Hawaii,HI
OD10509,Henry,Snacks,Biscuits,Dallas,07/03/2020,South,2049.72,0.16,313.63,New York,NY
OD10510,Connor,Snacks,Biscuits,Houston,04/23/2019,South,1138.91,0.2,248.08,Arizona,AZ
OD10511,Ulysses,Food Grains,Cereals,El Paso,06/02/2019,Midwest,1478.12,0.22,556.62,North Dakota,ND
OD10512,Delilah,Snacks,Noodles,Charlotte,03/25/2020,Northeast,1407.8,0.23,484.5,Delaware,DE
OD10513,Seth,Food Grains,Flour,El Paso,11/05/2020,West,505.73,0.22,108.69,Texas,TX
OD10514,Zach,"Eggs, Meat & Fish",Mutton,San Francisco,04/30/2020,Midwest,2331.84,0.26,904,Indiana,IN
OD10515,Victor,Snacks,Biscuits,El Paso,05/16/2020,Northeast,1838.53,0.17,993.86,Massachusetts,MA
OD10516,Jack,Beverages,Health Drinks,Houston,10/19/2020,South,2071.16,0.35,434.43,Ohio,OH
OD10517,Yasmine,Fruits & Veggies,Fresh Vegetables,Denver,09/16/2019,South,795.24,0.27,1044.44,South Dakota,SD
OD10518,Jasmine,Food Grains,Rice,Philadelphia,04/09/2019,Midwest,861.68,0.28,657.93,Utah,UT
OD10519,Xena,Snacks,Biscuits,Dallas,01/04/2019,South,837.32,0.17,586.17,New Mexico,NM
OD10520,Jake,Food Grains,Cereals,San Antonio,07/02/2020,South,1060.43,0.33,752.84,Colorado,CO
OD10521,Trevor,Beverages,Soft Drinks,Boston,08/15/2019,Midwest,518.01,0.16,165.86,Alabama,AL
OD10522,Piper,Fruits & Veggies,Fresh Fruits,Boston,08/28/2019,Northeast,1847.11,0.23,634.25,Nebraska,NE
OD10523,Dylan,"Eggs, Meat & Fish",Chicken,Seattle,03/22/2019,Midwest,502.36,0.15,382.92,Florida,FL
OD10524,Alice,Beverages,Health Drinks,Washington,12/25/2020,South,2450.08,0.21,544.72,California,CA
OD10525,Eva,Food Grains,Cereals,Austin,11/04/2019,West,1462.43,0.32,711.86,Mississippi,MS
OD10526,Zane,Food Grains,Flour,Indianapolis,01/05/2019,South,1887.58,0.22,1107.28,Wisconsin,WI
OD10527,Gabby,Oil & Masala,Spices,Chicago,08/12/2020,Midwest,926.43,0.16,648.37,Alaska,AK
OD10528,Owen,Food Grains,Cereals,Dallas,01/02/2019,Midwest,1243.29,0.33,1049.11,Kansas,KS
OD10529,Vincent,Beverages,Soft Drinks,New York,03/04/2019,Northeast,1843.49,0.21,687.76,Montana,MT
OD10530,Delilah,Oil & Masala,Edible Oil & Ghee,Austin,09/08/2020,West,2093,0.24,1119.82,Missouri,MO
OD10531,Quincy,Food Grains,Organic Staples,Los Angeles,12/15/2020,South,2368.47,0.19,1055.1,Idaho,ID
OD10532,Wendy,Food Grains,Flour,San Antonio,10/10/2019,West,2078.81,0.1,165.99,Minnesota,MN
OD10533,Winnie,Food Grains,Rice,Indianapolis,06/20/2019,West,626.07,0.33,1009.26,Vermont,VT
OD10534,Tessa,"Eggs, Meat & Fish",Eggs,Columbus,12/08/2020,South,1281.14,0.3,726.05,Louisiana,LA
OD10535,Taylor,"Eggs, Meat & Fish",Chicken,Washington,02/27/2019,South,1556.06,0.16,302.41,Virginia,VA
OD10536,Sophia,Bakery,Breads & Buns,San Jose,08/30/2020,South,1367.28,0.12,854.28,Wyoming,WY
OD10537,Paul,Snacks,Noodles,San Antonio,11/06/2019,Midwest,802.77,0.32,123.5,Georgia,GA
OD10538,Xander,Beverages,Health Drinks,Columbus,01/28/2020,West,2026.92,0.35,838.88,Nevada,NV
OD10539,Liam,Snacks,Biscuits,Jacksonville,07/08/2020,West,2449.8,0.32,802.94,Oregon,OR
OD10540,Nathan,"Eggs, Meat & Fish",Mutton,Los Angeles,04/19/2020,Midwest,755.4,0.19,489.1,Arkansas,AR
OD10541,Owen,"Eggs, Meat & Fish",Mutton,El Paso,09/04/2019,West,1645.89,0.12,447.13,West Virginia,WV
OD10542,Owen,"Eggs, Meat & Fish",Mutton,Houston,09/17/2019,West,777.73,0.12,266.8,Kentucky,KY
OD10543,Noah,Fruits & Veggies,Fresh Fruits,Detroit,09/10/2020,Northeast,2082.26,0.23,654.17,Illinois,IL
OD10544,Winnie,Snacks,Chocolates,New York,06/07/2019,West,1028.33,0.22,108.27,Pennsylvania,PA
OD10545,Seth,Fruits & Veggies,Fresh Vegetables,San Jose,05/09/2020,South,933.12,0.28,683.58,Connecticut,CT
OD10546,Ursula,Fruits & Veggies,Fresh Vegetables,Columbus,06/09/2019,West,1983.18,0.24,206.04,Tennessee,TN
OD10547,Trevor,Food Grains,Organic Staples,Boston,07/02/2019,South,1110.84,0.16,735.73,Michigan,MI
OD10548,Isabel,"Eggs, Meat & Fish",Eggs,Houston,02/18/2019,Northeast,1300.23,0.23,947.4,Maryland,MD
OD10549,Isabel,Oil & Masala,Edible Oil & Ghee,Dallas,09/09/2019,Midwest,1994.32,0.17,885.1,Iowa,IA
OD10550,Tessa,"Eggs, Meat & Fish",Chicken,Detroit,04/05/2019,Midwest,791.49,0.13,514.12,New Jersey,NJ
OD10551,Aiden,Oil & Masala,Edible Oil & Ghee,Houston,03/06/2019,West,1324.68,0.22,1035.07,New Hampshire,NH
OD10552,Hayden,Snacks,Cookies,Washington,05/19/2020,South,1877.81,0.35,518.81,Rhode Island,RI
OD10553,Isabel,Bakery,Cakes,Chicago,10/09/2020,Northeast,1833.44,0.29,97.67,Maine,ME
OD10554,Olivia,Fruits & Veggies,Fresh Fruits,New York,12/15/2020,Midwest,1460.79,0.15,63.03,North Carolina,NC
OD10555,Quinn,Food Grains,Organic Staples,Indianapolis,07/19/2020,South,2038.7,0.16,843.11,Oklahoma,OK
OD10556,Daniel,Food Grains,Rice,Charlotte,06/10/2019,South,1077.59,0.31,931.76,Washington,WA
OD10557,Mia,Snacks,Chocolates,San Diego,08/02/2020,West,1409.8,0.21,496.35,South Carolina,SC
OD10558,Winnie,Oil & Masala,Spices,Austin,09/19/2019,Northeast,1666.68,0.3,638.54,Hawaii,HI
OD10559,Riley,Oil & Masala,Edible Oil & Ghee,Indianapolis,01/09/2020,West,943.86,0.26,91.87,New York,NY
OD10560,Zane,Fruits & Veggies,Fresh Fruits,Columbus,06/17/2020,Midwest,2249.24,0.34,1060.44,Arizona,AZ
OD10561,Henry,"Eggs, Meat & Fish",Eggs,New York,10/04/2019,South,2310,0.26,263.81,North Dakota,ND
OD10562,Penelope,Food Grains,Organic Staples,Denver,07/09/2019,Midwest,1583.4,0.3,48.87,Delaware,DE
OD10563,Vincent,Bakery,Breads & Buns,San Antonio,08/04/2020,West,1281.38,0.2,1029.68,Texas,TX
OD10564,Zach,Snacks,Cookies,San Diego,12/21/2019,Midwest,2327.93,0.14,632.43,Indiana,IN
OD10565,Ursula,"Eggs, Meat & Fish",Eggs,Los Angeles,05/16/2020,South,1299.07,0.34,292.3,Massachusetts,MA
OD10566,Amelia,Bakery,Breads & Buns,Charlotte,07/28/2019,South,1781.15,0.31,398.78,Ohio,OH
OD10567,Felix,"Eggs, Meat & Fish",Mutton,Dallas,10/23/2019,Midwest,2427.08,0.11,513.06,South Dakota,SD
OD10568,Sophia,Beverages,Health Drinks,Washington,10/18/2019,Midwest,1239.76,0.33,831.36,Utah,UT
OD10569,Vincent,Fruits & Veggies,Fresh Fruits,Indianapolis,10/12/2019,West,708.81,0.11,800.25,New Mexico,NM
OD10570,Jack,Beverages,Health Drinks,Los Angeles,10/10/2020,South,1304.5,0.14,693.09,Colorado,CO
OD10571,Victor,Beverages,Health Drinks,Phoenix,11/19/2020,South,1565.2,0.25,1086.71,Alabama,AL
OD10572,Oliver,Beverages,Health Drinks,Chicago,04/07/2019,South,2029.52,0.22,823.34,Nebraska,NE
OD10573,Wendy,"Eggs, Meat & Fish",Mutton,Los Angeles,09/07/2020,Midwest,1456.88,0.32,698.52,Florida,FL
OD10574,Liam,Oil & Masala,Masalas,Phoenix,03/23/2019,Midwest,2469.43,0.15,170.27,California,CA
OD10575,Lila,Beverages,Soft Drinks,Philadelphia,10/26/2019,West,1253.63,0.24,619.02,Mississippi,MS
OD10576,Paige,Food Grains,Cereals,Phoenix,02/12/2020,West,1576.59,0.33,888.96,Wisconsin,WI
OD10577,Bob,Fruits & Veggies,Organic Vegetables,Jacksonville,11/16/2020,South,2196.55,0.1,910.26,Alaska,AK
OD10578,Chloe,Bakery,Cakes,Phoenix,06/22/2019,Northeast,2277.99,0.12,26.19,Kansas,KS
OD10579,Nina,Oil & Masala,Edible Oil & Ghee,Austin,08/13/2019,Midwest,2401.61,0.33,467.49,Montana,MT
OD10580,Isaiah,Snacks,Cookies,Philadelphia,09/11/2019,Northeast,721.22,0.14,853.59,Missouri,MO
OD10581,Leo,Fruits & Veggies,Organic Vegetables,Columbus,06/25/2019,Northeast,1239.02,0.19,1023.98,Idaho,ID
OD10582,Isaiah,Oil & Masala,Spices,Columbus,02/12/2019,West,648.46,0.22,345.9,Minnesota,MN
OD10583,Travis,Food Grains,Rice,Denver,01/15/2019,South,1256.44,0.19,1088.53,Vermont,VT
OD10584,Vincent,Oil & Masala,Masalas,Washington,04/30/2019,West,2044.61,0.16,729.72,Louisiana,LA
OD10585,Travis,Fruits & Veggies,Fresh Fruits,New York,01/18/2020,South,2325.85,0.33,707.98,Virginia,VA
OD10586,Elijah,"Eggs, Meat & Fish",Chicken,Columbus,12/22/2019,Midwest,1965.97,0.26,626.97,Wyoming,WY
OD10587,Catherine,Fruits & Veggies,Fresh Vegetables,Charlotte,01/03/2019,West,515.85,0.29,738.5,Georgia,GA
OD10588,Taylor,"Eggs, Meat & Fish",Eggs,Houston,11/20/2019,South,1105.4,0.16,232.78,Nevada,NV
OD10589,Zane,Bakery,Breads & Buns,San Diego,11/19/2020,South,545.66,0.3,780.57,Oregon,OR
OD10590,Rebecca,Food Grains,Rice,Philadelphia,07/05/2019,West,2219.8,0.18,657.09,Arkansas,AR
OD10591,Oscar,Food Grains,Cereals,San Francisco,05/27/2019,South,1685.5,0.27,112.27,West Virginia,WV
OD10592,Jake,Food Grains,Organic Staples,Chicago,04/30/2019,Northeast,1654.69,0.11,298.44,Kentucky,KY
OD10593,Ursula,Oil & Masala,Masalas,Fort Worth,04/01/2020,South,1702.75,0.26,224.39,Illinois,IL
OD10594,Alice,Beverages,Soft Drinks,Indianapolis,01/17/2019,West,2198.48,0.23,931.1,Pennsylvania,PA
OD10595,Aiden,Fruits & Veggies,Fresh Vegetables,San Francisco,07/16/2019,South,801.86,0.34,324.06,Connecticut,CT
OD10596,Quinn,Snacks,Noodles,Indianapolis,11/14/2020,South,1696.4,0.32,289.84,Tennessee,TN
OD10597,Maddox,Snacks,Cookies,Houston,12/19/2019,Midwest,734.47,0.23,803.04,Michigan,MI
OD10598,Olivia,Snacks,Noodles,San Antonio,02/18/2020,Northeast,1240.04,0.33,283.24,Maryland,MD
OD10599,Yuki,Snacks,Chocolates,Indianapolis,10/17/2020,West,692.09,0.33,319.63,Iowa,IA
OD10600,Hank,Food Grains,Organic Staples,Chicago,05/24/2020,West,1120.29,0.3,518.27,New Jersey,NJ
OD10601,Bella,"Eggs, Meat & Fish",Eggs,Los Angeles,04/15/2019,Northeast,645.25,0.1,405.37,New Hampshire,NH
OD10602,Kylie,Fruits & Veggies,Organic Vegetables,El Paso,03/29/2019,West,1385.27,0.2,128.91,Rhode Island,RI
OD10603,Mia,Food Grains,Cereals,Memphis,07/18/2020,West,1293.54,0.24,150.67,Maine,ME
OD10604,Eleanor,Food Grains,Cereals,Fort Worth,02/05/2020,Midwest,1061.86,0.18,572.04,North Carolina,NC
OD10605,Hayden,Fruits & Veggies,Organic Fruits,Detroit,09/14/2019,Midwest,1961.77,0.32,709.9,Oklahoma,OK
OD10606,Ursula,Snacks,Noodles,Indianapolis,02/10/2020,West,2302,0.2,259.89,Washington,WA
OD10607,Daniel,Fruits & Veggies,Fresh Fruits,San Francisco,08/28/2019,West,754.38,0.18,379.83,South Carolina,SC
OD10608,Paul,Food Grains,Cereals,San Diego,08/18/2020,West,1760.16,0.25,599.93,Hawaii,HI
OD10609,Rebecca,Food Grains,Organic Staples,Austin,05/26/2019,West,599.5,0.19,991.59,New York,NY
OD10610,Ian,"Eggs, Meat & Fish",Chicken,New York,09/01/2019,South,1137.83,0.28,121.95,Arizona,AZ
OD10611,Jasmine,"Eggs, Meat & Fish",Eggs,Chicago,03/04/2019,West,2299.34,0.12,469.36,North Dakota,ND
OD10612,Piper,Beverages,Soft Drinks,Boston,10/10/2020,South,1523.56,0.23,653.27,Delaware,DE
OD10613,Xander,Oil & Masala,Spices,Boston,12/31/2019,Midwest,907.08,0.31,632.16,Texas,TX
OD10614,Mia,Fruits & Veggies,Organic Vegetables,Seattle,05/11/2019,Midwest,565.25,0.29,851.4,Indiana,IN
OD10615,Ryder,Oil & Masala,Edible Oil & Ghee,Charlotte,09/27/2019,Northeast,1838.72,0.31,515.55,Massachusetts,MA
OD10616,Samantha,Food Grains,Cereals,Denver,10/16/2020,South,2108.81,0.25,1093.94,Ohio,OH
OD10617,Yara,Beverages,Soft Drinks,Memphis,03/04/2020,South,2397.76,0.24,165.83,South Dakota,SD
OD10618,Emma,Fruits & Veggies,Organic Vegetables,Columbus,08/19/2019,West,2268.05,0.27,527,Utah,UT
OD10619,Catherine,Beverages,Soft Drinks,Phoenix,12/19/2019,Northeast,1222.66,0.12,530.85,New Mexico,NM
OD10620,Uma,Beverages,Soft Drinks,Memphis,06/06/2020,South,2177.42,0.19,444.29,Colorado,CO
OD10621,Quentin,"Eggs, Meat & Fish",Eggs,San Antonio,02/10/2020,South,2312.41,0.25,870.71,Alabama,AL
OD10622,Jade,"Eggs, Meat & Fish",Chicken,Phoenix,07/08/2020,West,604.02,0.16,1061.82,Nebraska,NE
OD10623,Charlie,Fruits & Veggies,Fresh Vegetables,Fort Worth,10/02/2019,West,2337.89,0.29,905.74,Florida,FL
OD10624,Natalie,Snacks,Biscuits,Boston,09/04/2020,South,2167.36,0.11,498.47,California,CA
OD10625,Ivy,Food Grains,Flour,Memphis,11/29/2020,Midwest,1845.96,0.23,103.63,Mississippi,MS
OD10626,Luna,Bakery,Breads & Buns,Los Angeles,08/22/2019,West,1323.91,0.35,364.77,Wisconsin,WI
OD10627,Rebecca,Fruits & Veggies,Organic Vegetables,San Antonio,02/25/2020,West,1330.58,0.18,759.66,Alaska,AK
OD10628,Quincy,Fruits & Veggies,Organic Fruits,Jacksonville,04/16/2020,Midwest,683.38,0.19,544.53,Kansas,KS
OD10629,Xander,Fruits & Veggies,Organic Vegetables,Detroit,11/13/2019,South,1020.29,0.17,188.81,Montana,MT
OD10630,Maddox,Oil & Masala,Edible Oil & Ghee,Boston,06/29/2020,Northeast,2405.07,0.15,978.95,Missouri,MO
OD10631,Ursula,Oil & Masala,Spices,San Francisco,07/02/2020,South,1488.23,0.18,443.72,Idaho,ID
OD10632,Xavier,Oil & Masala,Spices,Denver,10/29/2019,South,563.83,0.22,1006.74,Minnesota,MN
OD10633,Wendy,"Eggs, Meat & Fish",Mutton,Philadelphia,10/03/2019,South,1116.29,0.11,932.34,Vermont,VT
OD10634,Victor,Oil & Masala,Spices,San Diego,03/22/2019,West,2162.53,0.23,562.95,Louisiana,LA
OD10635,Abby,Oil & Masala,Edible Oil & Ghee,San Diego,07/17/2019,West,843.25,0.2,957.77,Virginia,VA
OD10636,Noah,Bakery,Breads & Buns,Columbus,11/20/2019,West,2437.12,0.12,651.76,Wyoming,WY
OD10637,Jack,Beverages,Soft Drinks,Columbus,10/25/2020,Midwest,545.42,0.13,404.95,Georgia,GA
OD10638,Wendy,Snacks,Biscuits,San Jose,11/08/2020,West,734,0.34,234.27,Nevada,NV
OD10639,Zane,Beverages,Health Drinks,Los Angeles,01/19/2020,West,687.28,0.11,548.07,Oregon,OR
OD10640,Hayden,"Eggs, Meat & Fish",Chicken,San Jose,07/10/2019,West,2219.71,0.26,1078.6,Arkansas,AR
OD10641,Gavin,Fruits & Veggies,Fresh Fruits,San Jose,07/26/2020,South,779.07,0.15,759.98,West Virginia,WV
OD10642,Paige,Snacks,Biscuits,Charlotte,08/05/2019,South,720.02,0.3,342.48,Kentucky,KY
OD10643,Ursula,Food Grains,Rice,Los Angeles,09/29/2020,South,727.44,0.24,322.09,Illinois,IL
OD10644,Uma,Beverages,Soft Drinks,Charlotte,12/12/2019,Midwest,1548.62,0.24,353.19,Pennsylvania,PA
OD10645,Wendy,Fruits & Veggies,Fresh Fruits,Detroit,08/07/2020,Northeast,1380.53,0.24,634.14,Connecticut,CT
OD10646,Nina,Bakery,Cakes,Chicago,04/17/2019,South,2070.01,0.31,982.17,Tennessee,TN
OD10647,Xavier,Fruits & Veggies,Organic Vegetables,Philadelphia,08/02/2020,West,779.75,0.1,234.06,Michigan,MI
OD10648,Henry,Oil & Masala,Edible Oil & Ghee,Jacksonville,04/06/2020,West,1893.81,0.3,1042.03,Maryland,MD
OD10649,Gavin,"Eggs, Meat & Fish",Eggs,Dallas,05/18/2020,West,2391.61,0.26,1105.34,Iowa,IA
OD10650,Hank,Snacks,Biscuits,San Jose,11/03/2020,Northeast,1497.55,0.32,655.32,New Jersey,NJ
OD10651,Catherine,Food Grains,Rice,New York,02/22/2019,South,2312.5,0.29,285.71,New Hampshire,NH
OD10652,Tessa,Snacks,Noodles,El Paso,06/10/2019,West,1073.79,0.17,517.96,Rhode Island,RI
OD10653,Quinn,"Eggs, Meat & Fish",Mutton,Jacksonville,05/04/2020,Northeast,1070.17,0.34,653.47,Maine,ME
OD10654,Kylie,Oil & Masala,Spices,San Francisco,03/23/2020,South,1746.92,0.26,115.45,North Carolina,NC
OD10655,Rebecca,Food Grains,Rice,San Francisco,10/16/2019,Midwest,1824.06,0.28,551.73,Oklahoma,OK
OD10656,Isabel,"Eggs, Meat & Fish",Mutton,Washington,11/09/2019,West,1784.76,0.19,110.88,Washington,WA
OD10657,Samantha,"Eggs, Meat & Fish",Mutton,Detroit,02/27/2020,Midwest,681.45,0.29,683.46,South Carolina,SC
OD10658,Elijah,Food Grains,Cereals,San Jose,08/22/2020,Midwest,525.3,0.32,480.49,Hawaii,HI
OD10659,Jack,Fruits & Veggies,Fresh Vegetables,San Jose,07/13/2019,Midwest,530.81,0.28,623.73,New York,NY
OD10660,Xavier,"Eggs, Meat & Fish",Fish,Columbus,07/14/2020,Northeast,554.91,0.12,196.4,Arizona,AZ
OD10661,Bryan,Bakery,Breads & Buns,El Paso,03/10/2019,South,2443.34,0.21,438.84,North Dakota,ND
OD10662,Kylie,Food Grains,Cereals,New York,02/17/2020,Northeast,653.79,0.11,1062.17,Delaware,DE
OD10663,Mia,"Eggs, Meat & Fish",Chicken,Charlotte,12/02/2019,West,1876.98,0.17,758.26,Texas,TX
OD10664,Jasmine,"Eggs, Meat & Fish",Mutton,El Paso,01/31/2020,South,984.01,0.16,403.45,Indiana,IN
OD10665,Penelope,Food Grains,Rice,Austin,02/04/2020,South,642.14,0.14,974.41,Massachusetts,MA
OD10666,Vincent,"Eggs, Meat & Fish",Mutton,San Francisco,05/18/2019,South,820.26,0.14,968.21,Ohio,OH
OD10667,Xena,Snacks,Chocolates,Los Angeles,03/09/2020,South,2184.23,0.26,825.84,South Dakota,SD
OD10668,Victor,Oil & Masala,Spices,Seattle,11/24/2020,South,1638.67,0.26,667.06,Utah,UT
OD10669,Hannah,Snacks,Biscuits,Chicago,02/11/2020,West,617.24,0.24,1019.7,New Mexico,NM
OD10670,David,Fruits & Veggies,Organic Fruits,Denver,07/14/2020,West,1708.16,0.19,134.6,Colorado,CO
OD10671,Olivia,Food Grains,Rice,San Francisco,02/24/2019,South,1452.39,0.14,693.1,Alabama,AL
OD10672,Jade,Snacks,Noodles,Los Angeles,05/07/2020,West,695.23,0.27,838.97,Nebraska,NE
OD10673,Daniel,Food Grains,Cereals,Memphis,02/07/2020,South,1029.11,0.31,864.11,Florida,FL
OD10674,Piper,Bakery,Cakes,Washington,02/27/2019,South,828.33,0.21,1018.86,California,CA
OD10675,Ben,Snacks,Chocolates,Dallas,07/09/2020,West,1138.01,0.28,1045.84,Mississippi,MS
OD10676,Travis,Oil & Masala,Spices,Indianapolis,03/03/2019,South,904.96,0.27,511.98,Wisconsin,WI
OD10677,Lila,Bakery,Cakes,Philadelphia,10/20/2020,West,740.58,0.19,135.78,Alaska,AK
OD10678,Yuki,"Eggs, Meat & Fish",Fish,San Antonio,10/13/2019,West,2110.31,0.3,802.01,Kansas,KS
OD10679,Quentin,Food Grains,Cereals,San Jose,03/26/2019,South,1113.37,0.14,254.8,Montana,MT
OD10680,Fiona,Food Grains,Cereals,Seattle,11/03/2020,South,2187.55,0.24,148.62,Missouri,MO
OD10681,Xavier,Fruits & Veggies,Organic Vegetables,San Francisco,06/08/2019,West,1769.15,0.34,679.64,Idaho,ID
OD10682,Maddox,Fruits & Veggies,Fresh Vegetables,Philadelphia,06/08/2020,West,1186.7,0.11,804.69,Minnesota,MN
OD10683,Vincent,Food Grains,Cereals,Fort Worth,01/19/2019,West,517.37,0.21,592.32,Vermont,VT
OD10684,Owen,Fruits & Veggies,Fresh Vegetables,San Diego,11/14/2020,South,622.56,0.22,470.23,Louisiana,LA
OD10685,Dylan,"Eggs, Meat & Fish",Mutton,Boston,01/24/2020,South,889.04,0.18,625.61,Virginia,VA
OD10686,Riley,"Eggs, Meat & Fish",Chicken,Houston,03/30/2019,West,1434.07,0.22,779.8,Wyoming,WY
OD10687,Yuki,Beverages,Soft Drinks,Columbus,09/15/2020,South,608.41,0.27,948.44,Georgia,GA
OD10688,Yasmine,"Eggs, Meat & Fish",Fish,Denver,09/16/2019,Midwest,943.34,0.18,200.54,Nevada,NV
OD10689,Natalie,Snacks,Biscuits,Columbus,10/09/2020,Northeast,1323.51,0.27,585.16,Oregon,OR
OD10690,Isabel,"Eggs, Meat & Fish",Fish,Columbus,07/28/2019,South,2493.12,0.27,405,Arkansas,AR
OD10691,Connor,Snacks,Chocolates,Columbus,11/20/2020,West,2440.63,0.28,924,West Virginia,WV
OD10692,Travis,Oil & Masala,Spices,New York,06/21/2020,South,1712.24,0.31,1004.11,Kentucky,KY
OD10693,Oliver,Food Grains,Rice,Houston,12/27/2020,West,1201.98,0.11,340.29,Illinois,IL
OD10694,Eva,Snacks,Chocolates,New York,03/06/2020,South,887.36,0.16,140.59,Pennsylvania,PA
OD10695,Natalie,Bakery,Cakes,San Francisco,11/02/2019,West,1356.99,0.18,568.4,Connecticut,CT
OD10696,Dylan,Oil & Masala,Edible Oil & Ghee,Charlotte,07/30/2020,South,1834.13,0.21,497.78,Tennessee,TN
OD10697,Zach,Fruits & Veggies,Organic Vegetables,El Paso,11/30/2019,South,1022.61,0.32,398.12,Michigan,MI
OD10698,Wyatt,Bakery,Cakes,Houston,04/17/2020,South,800.01,0.24,707.95,Maryland,MD
OD10699,Gina,"Eggs, Meat & Fish",Chicken,Austin,05/29/2019,West,2470.29,0.29,1068.1,Iowa,IA
OD10700,Gabby,Beverages,Health Drinks,San Antonio,01/07/2019,South,1665.57,0.25,264.23,New Jersey,NJ
OD10701,Natalie,Snacks,Biscuits,San Diego,09/24/2019,Midwest,666.19,0.33,986.79,New Hampshire,NH
OD10702,Yasmine,Oil & Masala,Spices,San Jose,09/22/2019,Midwest,1645.09,0.12,820.36,Rhode Island,RI
OD10703,Wyatt,Food Grains,Cereals,Charlotte,07/11/2020,West,583.01,0.16,1092.57,Maine,ME
OD10704,Connor,Food Grains,Cereals,Denver,12/11/2020,West,1363.4,0.35,520.09,North Carolina,NC
OD10705,Piper,Beverages,Soft Drinks,Jacksonville,08/02/2019,Midwest,858.58,0.1,1075.83,Oklahoma,OK
OD10706,Zane,Bakery,Cakes,Washington,11/15/2019,South,855.24,0.27,1037.15,Washington,WA
OD10707,Xena,Fruits & Veggies,Organic Fruits,Seattle,10/11/2020,South,2131.99,0.28,98.09,South Carolina,SC
OD10708,Paul,Beverages,Health Drinks,Charlotte,08/13/2019,West,1450.66,0.24,719.47,Hawaii,HI
OD10709,Megan,Oil & Masala,Spices,Los Angeles,03/17/2020,South,964.61,0.33,789.06,New York,NY
